Season_Year,GameKey,PlayID,GSISID,Time,x,y,dis,o,dir,Event,GamePlayKey,post_punt_playduration,post_punt_duration,GamePlayTimeKey,GSISID_partner,x_partner,y_partner,dis_partner,o_partner,dir_partner,Season_Type,Week,Game_Date,Game_Day,Start_Time,Temperature,PlayPlayerPartnerID
2017,374,3695,33725,50:58.8,94.36000061,15.48999977,0.189999998,252.5399933,99.69000244,,374_3695,9.600000009,9.300000012,374_3695_2017-08-25 01:50:58.800,33399,94.40000153,15.75,0.280000001,272.7000122,100.9899979,Pre,4,00:00.0,Thursday,19:00,82,3695_33725_33399
2017,374,3695,33561,50:58.8,94.43000031,16.67000008,0.109999999,297.3800049,65.05999756,,374_3695,9.600000009,9.300000012,374_3695_2017-08-25 01:50:58.800,30197,94.55000305,17.09000015,0.209999993,8.619999886,57.95999908,Pre,4,00:00.0,Thursday,19:00,82,3695_33561_30197
2017,374,3695,33404,50:58.8,92.87999725,14.67000008,0.100000001,24.36000061,153.9400024,,374_3695,9.600000009,9.300000012,374_3695_2017-08-25 01:50:58.800,33403,93.13999939,14.35000038,0.349999994,358.6900024,101.6999969,Pre,4,00:00.0,Thursday,19:00,82,3695_33404_33403
2017,351,1499,33191,09:31.9,88.15000153,31.93000031,0.75999999,28.97999954,45.74000168,,351_1499,4.100000009,3.900000006,351_1499_2017-08-18 01:09:31.900,29578,88.15000153,31.62000084,0.74000001,260.5299988,32.00999832,Pre,3,00:00.0,Thursday,20:00,85,1499_33191_29578
2017,357,3992,29384,54:47.7,23,31.77000046,0.079999998,88.73000336,1.679999948,,357_3992,6.399999976,0.299999967,357_3992_2017-08-18 01:54:47.700,33413,23.29999924,31.43000031,0.039999999,253.7899933,57.04000092,Pre,3,00:00.0,Thursday,19:00,90,3992_29384_33413
2017,361,3198,33674,8/20/2017 4:23,74.13999939,22.70000076,0.300000012,317.1499939,334.2999878,,361_3198,7.700000048,3.400000036,361_3198_2017-08-20 04:23:00.000,33306,74.16000366,23.04000092,0.379999995,149.6000061,334.6799927,Pre,3,00:00.0,Saturday,19:00,76,3198_33674_33306
2017,361,679,33669,30:33.5,36.88000107,33.09000015,0.560000002,54.29000092,138.8099976,,361_679,8.299999982,0.099999979,361_679_2017-08-20 02:30:33.500,32057,36.66999817,32.79000092,0.49000001,234.3000031,148.8099976,Pre,3,00:00.0,Saturday,19:00,76,679_33669_32057
2017,366,645,33716,31:52.5,54.47000122,18.75,0.550000012,104.9000015,141.4299927,,366_645,4.700000048,0.400000036,366_645_2017-08-22 00:31:52.500,32627,54.38000107,18.48999977,0.25,1.99000001,140.4700012,Pre,3,00:00.0,Monday,20:00,79,645_33716_32627
2016,10,3432,30425,19:32.1,57.00999832,32.15000153,0.150000006,21.89999962,325.6799927,,10_3432,7.000000022,0.200000018,10_3432_2016-08-13 02:19:32.100,32627,57.45000076,32.06999969,0.150000006,207.4600067,326.1900024,Pre,2,00:00.0,Friday,19:00,76,3432_30425_32627
2017,366,1409,31738,05:28.8,68.54000092,27.37999916,0.330000013,133.0099945,120.8499985,,366_1409,4.299999967,0.099999979,366_1409_2017-08-22 01:05:28.800,33950,68.05999756,27.45999908,0.289999992,0.230000004,104.3000031,Pre,3,00:00.0,Monday,20:00,79,1409_31738_33950
2016,113,488,29955,47:42.4,99.01999664,32.90999985,0.07,203.0399933,24.84000015,,113_488,9.400000028,9.100000031,113_488_2016-09-27 00:47:42.400,28581,99.05000305,32.83000183,0.449999988,54.38000107,77.5,Reg,3,00:00.0,Monday,19:30,90,488_29955_28581
2016,113,488,29955,47:42.4,99.01999664,32.90999985,0.07,203.0399933,24.84000015,,113_488,9.400000028,9.100000031,113_488_2016-09-27 00:47:42.400,32804,98.84999847,33.22999954,0.680000007,33.56000137,89.80999756,Reg,3,00:00.0,Monday,19:30,90,488_29955_32804
2016,125,569,30392,45:44.4,78.36000061,46.18000031,0.239999995,244.2599945,288.269989,,125_569,14.30000003,13.10000003,125_569_2016-10-02 20:45:44.400,32804,78.44999695,46.63999939,0.270000011,245.5800018,270.019989,Reg,4,00:00.0,Sunday,13:25,74,569_30392_32804
2016,113,488,28581,47:42.4,99.05000305,32.83000183,0.449999988,54.38000107,77.5,,113_488,9.400000028,9.100000031,113_488_2016-09-27 00:47:42.400,32804,98.84999847,33.22999954,0.680000007,33.56000137,89.80999756,Reg,3,00:00.0,Monday,19:30,90,488_28581_32804
2017,360,1852,31847,20:53.7,64.48999786,29.61000061,0.330000013,27.38999939,55.68000031,,360_1852,4.599999979,0.299999982,360_1852_2017-08-20 21:20:53.700,27777,64.68000031,29.64999962,0.289999992,228.3099976,73.83000183,Pre,3,00:00.0,Sunday,16:00,83,1852_31847_27777
2017,360,2236,31793,8/20/2017 21:46,79.66000366,24.28000069,0.310000002,11.52999973,255.2899933,,360_2236,4.900000036,0.400000036,360_2236_2017-08-20 21:46:40.000,32599,79.73000336,24.67000008,0.379999995,210.3200073,258.4599915,Pre,3,00:00.0,Sunday,16:00,83,2236_31793_32599
2016,49,2001,31793,25:44.7,94.87000275,30.5,0.430000007,47.88000107,333.2399902,,49_2001,8.400000006,0.700000003,49_2001_2016-08-27 01:25:44.700,32853,94.66999817,30.12000084,0.389999986,261.1099854,336.5899963,Pre,4,00:00.0,Friday,20:00,83,2001_31793_32853
2017,360,3826,31357,58:55.1,38.72000122,20.39999962,0.850000024,220.6999969,300.1700134,,360_3826,4.599999979,1.399999976,360_3826_2017-08-20 22:58:55.100,32832,38.36000061,20.72999954,0.870000005,159.0899963,292.7000122,Pre,3,00:00.0,Sunday,16:00,83,3826_31357_32832
2017,375,3640,33829,10:17.9,36.24000168,18.05999947,0.409999996,338.230011,40.13999939,,375_3640,7.599999964,0.99999997,375_3640_2017-08-27 02:10:17.900,32832,36.68000031,18.06999969,0.360000014,163.4700012,47.81000137,Pre,4,00:00.0,Saturday,19:30,74,3640_33829_32832
2017,340,3396,33344,8/12/2017 2:09,66.01999664,30.70000076,0.519999981,121.4800034,194.1499939,,340_3396,13.89999998,10.09999996,340_3396_2017-08-12 02:09:03.000,32749,65.94000244,31.19000053,0.469999999,81.87999725,200.6000061,Pre,2,00:00.0,Friday,19:30,81,3396_33344_32749
2017,380,954,31130,48:58.3,51.54999924,32.29000092,0.140000001,256.1000061,296.5299988,punt,380_954,6.100000039,4.47E-08,380_954_2017-08-27 17:48:58.300,29844,51.22999954,31.95999908,0.170000002,132.7400055,234.5899963,Pre,4,00:00.0,Sunday,12:00,81,954_31130_29844
2017,380,3395,32581,41:21.8,51.31999969,3.24000001,0.400000006,333.5,254.0700073,,380_3395,4.700000003,1.800000012,380_3395_2017-08-27 19:41:21.800,32271,51.79999924,3.24000001,0.389999986,249.1300049,240.3699951,Pre,4,00:00.0,Sunday,12:00,81,3395_32581_32271
2017,350,2890,32697,49:30.4,48.63000107,30.22999954,0.629999995,29.89999962,85.29000092,,350_2890,8.500000045,2.600000039,350_2890_2017-08-13 01:49:30.400,32271,48.68000031,29.81999969,0.660000026,4.579999924,86.33999634,Pre,2,00:00.0,Saturday,19:30,76,2890_32697_32271
2017,375,982,27777,14:04.8,35.29000092,31.62999916,0.25999999,187.9799957,93.27999878,,375_982,6.700000033,0.500000045,375_982_2017-08-27 00:14:04.800,30449,35.58000183,31.85000038,0.25,93.93000031,83.98000336,Pre,4,00:00.0,Saturday,19:30,74,982_27777_30449
2017,398,894,33434,10:39.1,59.58000183,32.06999969,0.529999971,102.1600037,76.79000092,,398_894,3.899999976,3.699999973,398_894_2017-09-01 00:10:39.100,32350,59.61000061,32.5,0.529999971,105.9899979,76.48999786,Pre,5,00:00.0,Thursday,19:30,91,894_33434_32350
2017,382,3694,31763,54:49.4,74.88999939,51.61000061,0.419999987,209.4700012,286.8200073,,382_3694,10.29999997,9.99999997,382_3694_2017-08-28 02:54:49.400,33957,74.97000122,51.93999863,0.460000008,190.4100037,293.9899902,Pre,4,00:00.0,Sunday,19:00,70,3694_31763_33957
2017,382,3694,33298,54:49.4,73.44999695,51.20000076,0.280000001,218.6900024,339.5400085,,382_3694,10.29999997,9.99999997,382_3694_2017-08-28 02:54:49.400,32849,73.80999756,51.50999832,0.310000002,186.1399994,305.0899963,Pre,4,00:00.0,Sunday,19:00,70,3694_33298_32849
2017,382,3694,33973,54:49.6,73.87000275,51.74000168,0.289999992,121.3199997,304.7999878,,382_3694,10.29999997,10.19999997,382_3694_2017-08-28 02:54:49.600,31763,74.20999908,51.58000183,0.340000004,220.0899963,286.769989,Pre,4,00:00.0,Sunday,19:00,70,3694_33973_31763
2017,382,3694,32849,54:49.6,73.33999634,51.95000076,0.319999993,199.4199982,309.9700012,,382_3694,10.29999997,10.19999997,382_3694_2017-08-28 02:54:49.600,33298,73.05999756,51.65999985,0.310000002,197.7100067,331.5899963,Pre,4,00:00.0,Sunday,19:00,70,3694_32849_33298
2017,354,2377,33992,44:22.7,93.80999756,10.52999973,0.349999994,208.2400055,335.1900024,,354_2377,9.400000036,5.900000036,354_2377_2017-08-20 00:44:22.700,32479,94.02999878,10.38000011,0.769999981,322.0799866,67.16000366,Pre,3,00:00.0,Saturday,18:00,75,2377_33992_32479
2017,346,3067,33655,25:03.7,85.11000061,0.289999992,0.579999983,91.19000244,109.9599991,,346_3067,6.800000027,5.100000024,346_3067_2017-08-13 03:25:03.700,33843,84.70999908,0.330000013,0.529999971,74.54000092,92.91999817,Pre,2,00:00.0,Saturday,18:00,77,3067_33655_33843
2017,346,3067,33658,25:03.7,75.77999878,10.81999969,0.649999976,88.54000092,122.2200012,,346_3067,6.800000027,5.100000024,346_3067_2017-08-13 03:25:03.700,28394,75.75,10.42000008,0.579999983,1.429999948,115.2099991,Pre,2,00:00.0,Saturday,18:00,77,3067_33658_28394
2017,384,2325,33841,53:34.5,91.52999878,19.67000008,0.400000006,347.2200012,37.40000153,,384_2325,8.900000036,8.700000033,384_2325_2017-09-01 00:53:34.500,33576,91.66999817,19.46999931,0.230000004,331.3900146,14.39999962,Pre,5,00:00.0,Thursday,19:00,70,2325_33841_33576
2017,369,3237,32719,40:01.8,85.51999664,27.25,0.50999999,227.4199982,286.1600037,,369_3237,8.300000042,1.200000048,369_3237_2017-08-27 02:40:01.800,33445,85.66999817,27.63999939,0.550000012,178.8999939,293.0799866,Pre,4,00:00.0,Saturday,19:00,70,3237_32719_33445
2017,369,3237,33657,40:01.8,89.91999817,32.54000092,0.409999996,253.4499969,326.5899963,,369_3237,8.300000042,1.200000048,369_3237_2017-08-27 02:40:01.800,33450,89.58999634,32.86999893,0.479999989,113.2799988,324.9299927,Pre,4,00:00.0,Saturday,19:00,70,3237_33657_33450
2017,341,187,27197,15:46.6,90.56999969,22.79999924,0.360000014,112.4400024,127.7300034,,341_187,7.099999964,6.699999973,341_187_2017-08-11 00:15:46.600,32708,90.90000153,22.72999954,0.50999999,40.54000092,65.18000031,Pre,2,00:00.0,Thursday,20:00,77,187_27197_32708
2017,378,2894,33710,21:47.8,75.41999817,53.15999985,0.469999999,205,274.5,,378_2894,8.000000045,0.500000045,378_2894_2017-08-27 01:21:47.800,33453,75.05000305,53.16999817,0.439999998,43.66999817,280.1700134,Pre,4,00:00.0,Saturday,19:00,74,2894_33710_33453
2017,378,2894,33195,21:54.5,24.42000008,33.95000076,0.550000012,209.8999939,298.730011,,378_2894,8.000000045,7.200000033,378_2894_2017-08-27 01:21:54.500,33062,23.95999908,33.97999954,0.159999996,16.47999954,256.3699951,Pre,4,00:00.0,Saturday,19:00,74,2894_33195_33062
2017,353,2605,29958,08:39.2,68.95999908,32.33000183,0.180000007,285.9100037,97.72000122,,353_2605,12.90000004,12.40000004,353_2605_2017-08-20 01:08:39.200,33515,69.30000305,32.11000061,0.090000004,182.2200012,226.8399963,Pre,3,00:00.0,Saturday,19:00,86,2605_29958_33515
2017,353,2605,31308,08:39.2,68.73000336,33.09000015,0.07,49.50999832,341.4200134,,353_2605,12.90000004,12.40000004,353_2605_2017-08-20 01:08:39.200,33337,68.75,32.81999969,0.230000004,258.9700012,170.1799927,Pre,3,00:00.0,Saturday,19:00,86,2605_31308_33337
2017,353,2605,31999,08:39.2,67.66999817,33.29000092,0.209999993,39.47000122,134.2799988,,353_2605,12.90000004,12.40000004,353_2605_2017-08-20 01:08:39.200,33338,67.56999969,33.52999878,0.180000007,340.7399902,183.0099945,Pre,3,00:00.0,Saturday,19:00,86,2605_31999_33338
2017,347,1591,33222,13:46.3,68.97000122,29.56999969,0.389999986,185.7700043,305.4200134,,347_1591,7.600000039,4.500000045,347_1591_2017-08-11 00:13:46.300,32617,68.56999969,29.56999969,0.310000002,77.91000366,301.6000061,Pre,2,00:00.0,Thursday,19:00,85,1591_33222_32617
2016,25,3836,30699,01:12.9,67.87000275,0.280000001,0.689999998,357.730011,94.06999969,,25_3836,7.500000007,2.000000007,25_3836_2016-08-20 03:01:12.900,32617,68.22000122,0.319999993,0.689999998,20.92000008,98.44000244,Pre,3,00:00.0,Friday,19:00,72,3836_30699_32617
2017,347,1591,32599,13:46.3,60.47000122,22,0.50999999,202.9700012,266.8699951,,347_1591,7.600000039,4.500000045,347_1591_2017-08-11 00:13:46.300,30171,60.27000046,21.96999931,0.479999989,45,267.1400146,Pre,2,00:00.0,Thursday,19:00,85,1591_32599_30171
2017,347,2556,33411,03:42.9,26.20000076,22.5,0.649999976,59.33000183,50.95000076,,347_2556,9.699999973,1.199999973,347_2556_2017-08-11 01:03:42.900,33512,26.5,22.79999924,0.800000012,303.2200012,45.86999893,Pre,2,00:00.0,Thursday,19:00,85,2556_33411_33512
2017,581,3165,33123,32:38.5,110.1500015,30.67000008,0.079999998,106.3000031,149.7400055,,581_3165,5,1.5,581_3165_2017-12-03 20:32:38.500,33269,109.8799973,30.32999992,0.050000001,119.3300018,197.2100067,Reg,13,00:00.0,Sunday,13:00,70,3165_33123_33269
2017,581,3165,27941,32:38.5,104.7900009,29.48999977,0,275.3099976,319.6000061,,581_3165,5,1.5,581_3165_2017-12-03 20:32:38.500,32406,105.0800018,29.80999947,0.079999998,186.8600006,316.7200012,Reg,13,00:00.0,Sunday,13:00,70,3165_27941_32406
2016,109,4220,32081,43:22.3,61.00999832,23.01000023,0.280000001,359.5599976,60.75,,109_4220,7.200000025,0.50000003,109_4220_2016-09-25 23:43:22.300,32406,60.56000137,23.13999939,0.180000007,129.2200012,38.52999878,Reg,3,00:00.0,Sunday,16:25,85,4220_32081_32406
2017,575,596,32007,49:29.5,64.55000305,23.36000061,0.079999998,288.8200073,346.9500122,,575_596,9.699999973,8.799999967,575_596_2017-12-01 01:49:29.500,32141,65.02999878,23.45000076,0.059999999,185.8200073,220.0399933,Reg,13,00:00.0,Thursday,19:25,58,596_32007_32141
2017,647,2278,30710,43:52.4,105.2600021,25.92000008,0.209999993,141.4199982,41,,647_2278,4.199999973,3.49999997,647_2278_2017-12-31 19:43:52.400,32141,104.9499969,26.09000015,0.200000003,18.87000084,42.13999939,Reg,17,00:00.0,Sunday,13:00,19,2278_30710_32141
2017,575,596,31941,49:29.5,65.76000214,25.73999977,0.180000007,114.5500031,184.1100006,,575_596,9.699999973,8.799999967,575_596_2017-12-01 01:49:29.500,23298,66.13999939,26.03000069,0.239999995,126.2399979,204.8300018,Reg,13,00:00.0,Thursday,19:25,58,596_31941_23298
2016,25,255,31587,13:49.1,53.72999954,38.84000015,0.349999994,30.07999992,49.40000153,,25_255,10.29999999,7.999999985,25_255_2016-08-20 00:13:49.100,23298,53.84000015,38.59000015,0.400000006,234.3699951,354.1799927,Pre,3,00:00.0,Friday,19:00,72,255_31587_23298
2017,576,2575,32389,12/3/2017 19:55,40.90999985,4.510000229,0.340000004,16.28000069,319.9400024,,576_2575,5.49999997,5.299999967,576_2575_2017-12-03 19:55:09.000,33094,41.38999939,4.570000172,0.460000008,184.2400055,339.4299927,Reg,13,00:00.0,Sunday,13:00,,2575_32389_33094
2017,582,3079,33413,27:18.9,90.44999695,22.14999962,0.170000002,308.730011,145.5,,582_3079,12.49999997,1.199999973,582_3079_2017-12-03 20:27:18.900,30957,90.55000305,22.34000015,0.02,294.3800049,130.1000061,Reg,13,00:00.0,Sunday,13:00,80,3079_33413_30957
2017,582,3079,31719,27:18.9,92.18000031,18.30999947,0.100000001,309.3599854,153.25,,582_3079,12.49999997,1.199999973,582_3079_2017-12-03 20:27:18.900,32958,92.38999939,18.76000023,0.090000004,97.23999786,171.0200043,Reg,13,00:00.0,Sunday,13:00,80,3079_31719_32958
2016,182,1452,32897,09:06.7,43.25999832,20.71999931,0.280000001,18.19000053,252.4600067,,182_1452,7.900000006,0.200000003,182_1452_2016-10-30 21:09:06.700,32958,43.50999832,20.65999985,0.300000012,233.2799988,291.730011,Reg,8,00:00.0,Sunday,14:05,76,1452_32897_32958
2016,190,1647,31719,16:51.2,59.59000015,22.04000092,0.280000001,32.27999878,118.5,,190_1647,6.300000004,1.300000004,190_1647_2016-11-06 19:16:51.200,32970,59.84000015,21.81999969,0.289999992,147.9700012,124.6699982,Reg,9,00:00.0,Sunday,13:00,80,1647_31719_32970
2016,134,3528,31719,45:52.6,67.94999695,19.5,0.209999993,209.2200012,233.6499939,,134_3528,7.300000004,0.200000003,134_3528_2016-10-09 19:45:52.600,29594,68.08000183,19.93000031,0.209999993,78.05000305,225.6499939,Reg,5,00:00.0,Sunday,13:00,88,3528_31719_29594
2017,582,3863,23173,05:01.4,69.01999664,26.20999908,0.059999999,75.12000275,64.13999939,,582_3863,5.300000042,2.100000039,582_3863_2017-12-03 21:05:01.400,32114,69.05000305,26.09000015,0.170000002,3.299999952,63.86000061,Reg,13,00:00.0,Sunday,13:00,80,3863_23173_32114
2017,584,308,31186,13:11.8,49.47999954,0.430000007,0.449999988,315.7600098,93.30000305,,584_308,10.19999997,2.599999979,584_308_2017-12-03 18:13:11.800,31338,49.91999817,0.310000002,0.610000014,337.9899902,85.98000336,Reg,13,00:00.0,Sunday,13:00,48,308_31186_31338
2017,653,3938,31175,22:14.3,25.14999962,32.25,0.289999992,275.0799866,69.59999847,,653_3938,4.600000039,1.200000048,653_3938_2018-01-01 00:22:14.300,29004,25.52000046,32.20000076,0.360000014,269.4100037,69.77999878,Reg,17,00:00.0,Sunday,13:25,67,3938_31175_29004
2017,651,763,33659,54:15.6,110.9400024,26.26000023,0.330000013,29.09000015,100.9400024,punt,651_763,4.700000048,4.47E-08,651_763_2017-12-31 21:54:15.600,29414,110.9599991,26.56999969,0.25,80.87000275,117.7699966,Reg,17,00:00.0,Sunday,14:25,17,763_33659_29414
2017,591,849,33357,59:22.2,22.86000061,27.79000092,0.370000005,149.6499939,286.8500061,,591_849,4.800000042,1.400000036,591_849_2017-12-08 01:59:22.200,30427,22.54000092,27.72999954,0.280000001,353.019989,273.25,Reg,14,00:00.0,Thursday,20:25,,849_33357_30427
2017,591,849,33770,59:22.2,41.70999908,51.5,0.189999998,271.9299927,97.40000153,,591_849,4.800000042,1.400000036,591_849_2017-12-08 01:59:22.200,30541,41.95000076,51.88999939,0.370000005,50.93999863,108.8399963,Reg,14,00:00.0,Thursday,20:25,,849_33770_30541
2017,592,2319,33001,59:16.9,56.56000137,14.48999977,0.25999999,190.2700043,148.3800049,,592_2319,5.50000003,2.600000024,592_2319_2017-12-10 19:59:16.900,31571,56.45999908,14.77999973,0.230000004,34.56999969,133.4299927,Reg,14,00:00.0,Sunday,13:00,32,2319_33001_31571
2016,109,4220,30286,43:22.3,61.93000031,24.17000008,0.289999992,20.81999969,106.6500015,,109_4220,7.200000025,0.50000003,109_4220_2016-09-25 23:43:22.300,31571,62.22000122,23.87999916,0.25,236.1399994,117.3499985,Reg,3,00:00.0,Sunday,16:25,85,4220_30286_31571
2016,12,3632,33001,10:36.2,45.70999908,5.730000019,0.529999971,107.6900024,191.5800018,,12_3632,8.899999984,7.999999985,12_3632_2016-08-12 02:10:36.200,32437,45.63999939,5.599999905,0.540000021,163.3800049,191.3800049,Pre,2,00:00.0,Thursday,19:30,84,3632_33001_32437
2016,132,3439,23564,41:39.5,33,26.37999916,0.319999993,79.97000122,182.3999939,,132_3439,8.700000003,7.899999999,132_3439_2016-10-09 19:41:39.500,32437,32.93000031,26.55999947,0.270000011,257.0299988,237.1799927,Reg,5,00:00.0,Sunday,13:00,68,3439_23564_32437
2017,641,2529,32707,56:05.1,38.47000122,53.16999817,0.689999998,152.9100037,280.3699951,,641_2529,5.99999997,1.399999976,641_2529_2017-12-31 19:56:05.100,33350,38.68999863,52.75999832,0.699999988,230.1799927,287.1499939,Reg,17,00:00.0,Sunday,13:00,68,2529_32707_33350
2017,646,1137,31070,50:58.7,70.75,18.42000008,0.300000012,111.1699982,196,,646_1137,10.49999997,8.99999997,646_1137_2017-12-31 18:50:58.700,32464,70.66000366,18.89999962,0.649999976,122.5299988,206.1999969,Reg,17,00:00.0,Sunday,13:00,16,1137_31070_32464
2017,646,3304,33738,28:18.5,73.94999695,35.59000015,0.479999989,168.2700043,298.5899963,,646_3304,4.49999997,0.599999964,646_3304_2017-12-31 20:28:18.500,30050,74.16000366,35.45999908,0.479999989,247.8000031,310.6000061,Reg,17,00:00.0,Sunday,13:00,16,3304_33738_30050
2017,597,1207,31796,14:24.5,61.68999863,9.869999886,0.860000014,221.2899933,281.0799866,,597_1207,14.39999998,2.099999964,597_1207_2017-12-10 22:14:24.500,31276,61.95000076,10.27000046,0.839999974,194.3999939,280.5799866,Reg,14,00:00.0,Sunday,16:25,54,1207_31796_31276
2017,626,2969,32790,17:36.9,40.70000076,16.85000038,0.899999976,214.3399963,291.8099976,,626_2969,4.400000036,3.100000039,626_2969_2017-12-24 20:17:36.900,32856,40.83000183,17.31999969,0.889999986,159.1900024,289.519989,Reg,16,00:00.0,Sunday,12:00,24,2969_32790_32856
2016,31,3646,31521,43:08.1,63.72000122,3.609999895,0.5,351.5299988,317,,31_3646,7.099999987,3.499999985,31_3646_2016-08-19 01:43:08.100,32856,63.97999954,3.329999924,0.529999971,202.8699951,321.5400085,Pre,3,00:00.0,Thursday,19:00,84,3646_31521_32856
2017,635,1407,30050,17:35.1,105.5299988,21.87999916,0.01,326.8699951,53.54000092,,635_1407,8.200000048,2.500000045,635_1407_2017-12-24 22:17:35.100,33875,105.4300003,22.29000092,0.079999998,307.6000061,20.84000015,Reg,16,00:00.0,Sunday,14:25,71,1407_30050_33875
2016,4,291,33125,8/13/2016 0:16,48,31.21999931,0.430000007,100.4300003,277.1099854,,4_291,4.200000018,1.200000018,4_291_2016-08-13 00:16:23.000,30395,48.06000137,31.70000076,0.469999999,71.01999664,256.7799988,Pre,2,00:00.0,Friday,19:00,73,291_33125_30395
2016,5,2564,32136,45:19.5,45.97000122,17.06999969,0.74000001,80.84999847,251.4299927,,5_2564,8.300000019,4.100000016,5_2564_2016-08-12 01:45:19.500,27743,45.97000122,16.63999939,0.74000001,174.3500061,250.7299957,Pre,2,00:00.0,Thursday,19:00,88,2564_32136_27743
2016,7,3321,30039,8/15/2016 1:20,41.29999924,20.78000069,0.560000002,158.8399963,110.8799973,,7_3321,7.799999982,1.299999982,7_3321_2016-08-15 01:20:12.000,32924,41.02999878,20.73999977,0.439999998,4.460000038,99.30000305,Pre,2,00:00.0,Sunday,16:00,84,3321_30039_32924
2016,7,3321,31020,8/15/2016 1:20,47.27999878,37.31999969,0.50999999,92.29000092,128.1399994,,7_3321,7.799999982,1.299999982,7_3321_2016-08-15 01:20:12.000,32735,47.24000168,36.86999893,0.460000008,289.519989,126.4000015,Pre,2,00:00.0,Sunday,16:00,84,3321_31020_32735
2016,8,3120,31272,30:05.5,47.38999939,0.289999992,0.879999995,185.8899994,264.8099976,,8_3120,4.699999988,2.399999984,8_3120_2016-08-14 01:30:05.500,32351,47.79000092,0.379999995,0.670000017,180.3000031,272.1499939,Pre,2,00:00.0,Saturday,19:00,84,3120_31272_32351
2016,8,1308,30734,01:07.3,60.13999939,32.09000015,0.409999996,0.01,22.18000031,,8_1308,8.999999985,4.199999988,8_1308_2016-08-14 00:01:07.300,30073,60.33000183,32.29999924,0.310000002,161.0599976,24.78000069,Pre,2,00:00.0,Saturday,19:00,84,1308_30734_30073
2016,164,2427,33118,59:59.2,82.98000336,34.31000137,0.059999999,57.79000092,191.6100006,,164_2427,4.300000027,1.400000028,164_2427_2016-10-23 18:59:59.200,30073,82.88999939,34.63000107,0.07,48.45000076,226.1000061,Reg,7,00:00.0,Sunday,13:00,81,2427_33118_30073
2016,8,1739,32491,19:12.4,84.41999817,26.18000031,0.449999988,232.3600006,255.6499939,,8_1739,9.400000006,1.900000006,8_1739_2016-08-14 00:19:12.400,32452,84.37000275,26.59000015,0.430000007,15.52999973,267.6300049,Pre,2,00:00.0,Saturday,19:00,84,1739_32491_32452
2016,46,2943,31770,28:48.7,79.23999786,15.55000019,0.579999983,27.59000015,89.94999695,,46_2943,11.90000001,6.200000003,46_2943_2016-08-28 01:28:48.700,32452,79.52999878,15.15999985,0.730000019,11.80000019,92,Pre,4,00:00.0,Saturday,19:00,83,2943_31770_32452
2016,10,3432,31562,19:32.9,56.52000046,27.21999931,0.25999999,325.9200134,264.6900024,,10_3432,7.000000022,1.000000022,10_3432_2016-08-13 02:19:32.900,32623,56.68999863,27.30999947,0.180000007,188.1799927,268.2799988,Pre,2,00:00.0,Friday,19:00,76,3432_31562_32623
2016,10,3432,32417,19:32.1,59.88000107,31.92000008,0.119999997,35.77000046,145.6900024,,10_3432,7.000000022,0.200000018,10_3432_2016-08-13 02:19:32.100,33061,59.79000092,31.67000008,0.119999997,216.6300049,196.6000061,Pre,2,00:00.0,Friday,19:00,76,3432_32417_33061
2016,10,3432,30860,19:32.1,60.25999832,25.62000084,0.230000004,10.55000019,109.9100037,,10_3432,7.000000022,0.200000018,10_3432_2016-08-13 02:19:32.100,33060,60.27000046,25.96999931,0.280000001,177.6300049,144.1300049,Pre,2,00:00.0,Friday,19:00,76,3432_30860_33060
2016,28,1256,30860,57:12.3,82.68000031,27.35000038,0.129999995,173.1000061,284.7000122,,28_1256,5.499999985,1.199999988,28_1256_2016-08-20 20:57:12.300,26294,82.98000336,27.26000023,0.25999999,132.9600067,299.2200012,Pre,3,00:00.0,Saturday,16:00,87,1256_30860_26294
2016,221,2235,30860,48:59.2,72.76999664,44.79999924,0.939999998,202.4299927,69.43000031,,221_2235,10.09999998,6.999999978,221_2235_2016-11-20 19:48:59.200,31130,73.19999695,44.77999878,0.879999995,359.8200073,67.61000061,Reg,11,00:00.0,Sunday,13:00,41,2235_30860_31130
2016,118,4230,32661,51:31.1,63.90000153,36.72000122,0.400000006,117.3499985,236.2200012,,118_4230,16.8,10.7,118_4230_2016-10-02 19:51:31.100,31130,63.70999908,36.93999863,0.540000021,91.93000031,236.7100067,Reg,4,00:00.0,Sunday,12:00,62,4230_32661_31130
2016,11,2279,32608,17:46.4,36.29999924,36.29999924,0.100000001,129.9400024,220.4499969,,11_2279,7.79999999,6.79999999,11_2279_2016-08-13 01:17:46.400,28173,36.47999954,36.08000183,0.129999995,76.19000244,169.25,Pre,2,00:00.0,Friday,19:30,86,2279_32608_28173
2016,12,556,26672,57:35.7,47.79999924,36.52000046,0.699999988,230.5200043,290.7200012,,12_556,14.40000002,6.900000021,12_556_2016-08-11 23:57:35.700,31959,47.68000031,36.86999893,0.649999976,282.0100098,9.539999962,Pre,2,00:00.0,Thursday,19:30,84,556_26672_31959
2016,13,192,32769,13:04.8,90.72000122,45.09999847,0.839999974,329.9200134,107.2600021,,13_192,5.000000022,3.500000022,13_192_2016-08-13 02:13:04.800,29329,90.98000336,45.49000168,0.879999995,264.9400024,107.8000031,Pre,2,00:00.0,Friday,19:00,,192_32769_29329
